file	num_pairs	val1_min	val1_avg	val1_std	val1_max	val2_min	val2_avg	val2_std	val2_max
NA18879_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9665371	0	14676.99	48396.61	4785356	0	14716.46	48384.90	4785338
NA18879_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9822013	0	15253.77	49461.20	4611239	0	15291.84	49449.68	4611271
NA18906_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11223944	0	15549.35	49537.67	2785776	0	15588.02	49525.87	2785784
NA18906_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12577344	0	14347.38	47935.10	4736676	0	14390.41	47922.59	4736658
NA18940_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9768476	0	15707.99	56632.99	8700211	0	15750.03	56621.96	8700228
NA18940_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10259317	0	16700.10	60004.02	3185133	0	16742.75	59992.80	3185129
NA18943_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10584432	0	16697.80	58199.24	3369646	0	16739.97	58187.72	3369631
NA18943_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7952880	0	17309.16	60607.30	3191628	0	17351.80	60595.69	3191660
NA18944_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8354241	0	16878.11	58201.10	2366506	0	16920.21	58189.46	2366520
NA18944_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11318775	0	16824.83	59351.69	4182723	0	16870.00	59339.42	4182754
NA18945_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9143681	0	16526.03	58392.44	2768463	0	16570.50	58380.42	2768494
NA18945_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8821444	0	17280.87	61387.18	4402967	0	17322.07	61376.13	4402987
NA18948_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9369180	0	16126.96	57114.10	3228351	0	16167.68	57103.03	3228369
NA18948_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9289441	0	17801.74	61023.20	2956531	0	17845.20	61010.88	2956540
NA18952_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8489886	0	16048.77	56946.71	3369681	0	16091.57	56935.14	3369658
NA18952_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9967461	0	15899.10	57756.96	4258214	0	15939.97	57746.21	4258193
NA18959_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8798085	0	16065.18	58304.33	5365268	0	16106.56	58293.42	5365291
NA18959_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7296208	0	18087.54	61224.22	3316353	0	18132.54	61211.46	3316329
NA18960_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10429378	0	17265.67	60472.11	3589284	0	17306.62	60460.83	3589316
NA18960_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10157010	0	16799.40	59183.17	2747661	0	16841.10	59171.80	2747629
NA18967_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7865366	0	17275.66	60364.31	4879319	0	17319.92	60352.21	4879348
NA18967_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9273516	0	16469.62	60539.72	5102164	0	16511.06	60529.01	5102185
NA18970_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	6403793	0	17060.53	60695.90	3219916	0	17104.32	60684.05	3219921
NA18970_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9155213	0	17391.83	61728.87	5173876	0	17436.26	61716.81	5173891
NA18971_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8200876	0	16963.02	60059.58	4606867	0	17004.47	60048.29	4606896
NA18971_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10087678	0	16951.99	59685.97	3773454	0	16993.26	59674.70	3773469
NA18974_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10492777	0	17125.04	58704.51	2756768	0	17169.22	58692.15	2756781
NA18974_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12062667	0	17160.32	60990.70	3605613	0	17198.84	60980.37	3605627
NA18976_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11255258	0	14698.62	56653.98	4387243	0	14738.29	56644.18	4387246
NA18976_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9902603	0	17872.83	61945.83	7374627	0	17916.31	61933.82	7374628
NA18982_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10936559	0	16410.37	57820.93	4146798	0	16452.94	57809.28	4146822
NA18982_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8565222	0	16347.69	59112.40	6673755	0	16390.92	59100.81	6673727
NA18983_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8109588	0	16395.86	58012.20	4812896	0	16437.15	58000.97	4812882
NA18983_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8879514	0	17898.75	62846.51	4618249	0	17936.97	62835.99	4618280
NA19036_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11762256	0	15388.54	49443.20	2934390	0	15426.61	49431.69	2934360
NA19036_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10903915	0	15075.86	49247.23	2240598	0	15118.05	49234.68	2240567
NA19043_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8812796	0	15083.08	48895.55	2475004	0	15124.18	48883.07	2475026
NA19043_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10443874	0	14961.96	49009.77	3373019	0	15001.78	48997.82	3373013
NA19087_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8585655	0	17450.58	60904.32	4001431	0	17493.04	60892.55	4001448
NA19087_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8738231	0	16367.42	58175.69	2673129	0	16411.04	58163.87	2673132
NA19159_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9626474	0	15877.05	50341.87	3820424	0	15919.46	50328.74	3820401
NA19159_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11136049	0	14043.60	47532.65	3055139	0	14084.36	47520.86	3055110
NA19185_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8241672	0	15603.23	49873.66	3540430	0	15642.62	49861.53	3540408
NA19185_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10412283	0	15603.44	50073.18	5799268	0	15642.41	50061.29	5799282
NA19240_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11207467	0	15026.57	49115.26	4225342	0	15066.49	49103.40	4225374
NA19240_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11402635	0	15516.52	49304.77	2461590	0	15556.38	49292.57	2461559
NA19338_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12022258	0	16223.85	50993.00	3989602	0	16261.86	50981.23	3989618
NA19338_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8235071	0	15595.61	50101.08	4598736	0	15635.70	50088.88	4598768
NA19391_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10816744	0	15546.04	49688.72	3387359	0	15586.52	49676.28	3387382
NA19391_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9924685	0	15514.09	49862.77	3075751	0	15554.27	49850.59	3075722
NA19443_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10533145	0	14648.92	48414.07	6339980	0	14690.37	48401.84	6339950
NA19443_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10474661	0	14621.08	48563.44	5829019	0	14664.41	48550.71	5829002
NA19468_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9834494	0	14911.89	48763.20	2216715	0	14954.82	48750.43	2216746
NA19468_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8689624	0	15454.55	49617.20	4984882	0	15496.38	49604.55	4984912
NA19682_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8565930	0	16209.85	57330.57	3429159	0	16254.28	57318.37	3429133
NA19682_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9329026	0	17057.50	61023.54	4893925	0	17101.96	61011.40	4893895
NA19700_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10876881	0	14927.53	49772.45	3494794	0	14969.11	49760.28	3494777
NA19700_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11670697	0	14919.06	50344.24	3613573	0	14967.90	50330.20	3613599
NA19776_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9427749	0	17778.65	61270.08	4476685	0	17819.16	61258.63	4476668
NA19776_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10916249	0	17080.31	59234.80	4843675	0	17124.83	59222.36	4843644
NA19835_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9797707	0	15250.97	50209.09	3284644	0	15291.68	50196.97	3284630
NA19835_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10076493	0	15486.99	51313.88	2823971	0	15527.11	51302.05	2823943
NA19909_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8238917	0	15939.06	51214.18	3485469	0	15983.80	51200.73	3485466
NA19909_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9684354	0	15785.74	51437.31	2813895	0	15828.04	51424.76	2813926
NA20129_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9973335	0	16562.96	54318.81	3935071	0	16602.48	54307.04	3935077
NA20129_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12009589	0	15481.80	49951.85	2945699	0	15522.43	49939.50	2945695
NA20282_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10500768	0	15962.94	52848.95	2463532	0	16005.47	52836.50	2463513
NA20282_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9009860	0	15496.92	51585.29	5808198	0	15536.21	51573.92	5808216
NA20346_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10094285	0	15218.20	49874.79	4875178	0	15262.51	49861.59	4875152
NA20346_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8924868	0	16117.57	52458.91	3472057	0	16155.52	52447.60	3472039
NA20503_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9679882	0	17060.67	59548.13	3831178	0	17101.57	59536.25	3831147
NA20503_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10037324	0	16834.82	59303.07	3473775	0	16878.63	59290.43	3473748
NA20752_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9844085	0	15616.06	56291.90	5057697	0	15658.93	56280.33	5057676
NA20752_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11248274	0	17184.28	59683.48	3661222	0	17224.54	59672.19	3661253
NA20762_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9642266	0	15597.10	55329.63	2660904	0	15637.09	55318.07	2660872
NA20762_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9182255	0	16649.66	58943.95	3263478	0	16691.50	58931.75	3263447
NA20799_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9435643	0	15853.34	56276.69	2868944	0	15894.15	56265.46	2868931
NA20799_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9551162	0	16616.51	58026.03	3368806	0	16658.46	58014.38	3368832
NA20805_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8229073	0	16501.21	57593.43	4565337	0	16542.64	57581.95	4565312
NA20805_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11657135	0	16807.27	58761.50	3542759	0	16848.47	58750.12	3542790
NA20806_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10982721	0	15356.78	54769.67	4342122	0	15402.44	54756.92	4342091
NA20806_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7493980	0	17533.45	60946.90	3190734	0	17578.14	60934.01	3190752
NA20809_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8988761	0	16464.59	57775.80	3714174	0	16508.61	57763.65	3714195
NA20809_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10095177	0	14564.80	55214.16	3432722	0	14605.11	55203.91	3432699
NA20827_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9812215	0	16268.89	56973.89	2684031	0	16311.15	56961.28	2684052
NA20827_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9444874	0	16262.39	56281.74	2782085	0	16306.30	56268.61	2782061
NA20850_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8124199	0	16380.95	58296.65	5321387	0	16423.19	58284.98	5321403
NA20850_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8279573	0	17065.67	58382.22	2426883	0	17109.42	58369.67	2426912
NA20870_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9911167	0	16980.79	58172.55	3652399	0	17022.53	58160.72	3652416
NA20870_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9445492	0	16853.39	58518.30	3094274	0	16895.06	58506.70	3094269
NA20905_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8899248	0	16229.11	57321.50	2502614	0	16269.51	57310.40	2502629
NA20905_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	13276909	0	16128.14	57959.36	4291293	0	16169.85	57948.05	4291317
NA21093_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11331616	0	16144.85	56681.26	6273814	0	16187.86	56669.33	6273800
NA21093_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10253309	0	16365.49	58089.25	8105693	0	16413.63	58076.07	8105674
NA21102_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9017444	0	17305.49	59802.69	5560923	0	17350.23	59790.22	5560916
NA21102_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9768177	0	17195.70	59677.61	3018835	0	17239.30	59665.47	3018835
NA21106_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12665066	0	16171.18	57677.44	2526111	0	16213.00	57666.03	2526118
NA21106_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11346863	0	16787.87	58805.54	5854730	0	16835.51	58792.31	5854743
NA21110_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11320035	0	15113.40	56199.57	3317942	0	15151.82	56189.61	3317973
NA21110_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8666020	0	17625.39	60187.46	3200832	0	17668.55	60175.23	3200810
NA21144_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10106356	0	17483.13	60110.40	4638353	0	17522.35	60099.34	4638371
NA21144_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11089979	0	16832.24	58801.65	4118871	0	16875.90	58789.48	4118885
NA21309_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8612098	0	15591.27	51159.78	3955934	0	15633.66	51147.20	3955956
NA21309_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10788556	0	15569.25	51275.27	4563585	0	15609.53	51263.40	4563613
chm13v2.0_maskedY_rCRS.fa.PanSN.merged.diagonal-distance.32.tp.paf	82657531	0	17250.11	59701.52	15293973	0	17293.75	59689.42	15293993
hg002v1.1.mat_MT.PanSN.merged.diagonal-distance.32.tp.paf	8802236	0	17710.36	61100.66	4883349	0	17756.69	61087.57	4883320
hg002v1.1.pat.PanSN.merged.diagonal-distance.32.tp.paf	8509809	0	15993.91	57004.63	2630226	0	16036.94	56992.94	2630241
TOTAL	4697265157	0	16274.25	56114.70	27482620	0	16316.00	56102.98	27482599
