file	num_pairs	val1_min	val1_avg	val1_std	val1_max	val2_min	val2_avg	val2_std	val2_max
NA18945_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20705773	0	7362.31	16795.10	1448995	0	7379.86	16788.05	1449002
NA18948_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21640189	0	6982.21	15423.30	1118224	0	6999.84	15415.91	1118231
NA18948_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21878678	0	7558.42	16518.07	1380602	0	7576.87	16510.18	1380576
NA18952_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	19693215	0	6918.74	15412.54	912163	0	6937.19	15404.92	912154
NA18952_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22987416	0	6893.93	15740.91	1521149	0	6911.65	15733.79	1521150
NA18959_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20094448	0	7033.92	16137.68	1404572	0	7052.04	16130.40	1404563
NA18959_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	17038050	0	7745.63	16615.89	1177564	0	7764.90	16607.57	1177555
NA18960_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23827633	0	7557.20	16786.88	1287679	0	7575.12	16779.39	1287681
NA18960_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23337722	0	7311.41	16126.31	765970	0	7329.56	16118.70	765973
NA18967_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	18082532	0	7514.40	16557.32	1446291	0	7533.65	16549.28	1446301
NA18967_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21273632	0	7179.37	16857.65	1176655	0	7197.43	16850.60	1176658
NA18970_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	14622722	0	7471.39	16835.86	1357629	0	7490.57	16827.94	1357631
NA18970_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21013766	0	7577.22	17148.23	1581648	0	7596.58	17140.28	1581641
NA18971_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	18997007	0	7322.82	16614.97	1626722	0	7340.71	16607.67	1626718
NA18971_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23590369	0	7248.99	16221.38	1093619	0	7266.63	16214.10	1093621
NA18974_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	24263787	0	7405.66	15891.91	1165020	0	7424.76	15883.71	1165024
NA18974_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	28418484	0	7283.97	16695.50	1393844	0	7300.31	16688.93	1393830
NA18976_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	24811416	0	6667.77	16107.02	1282047	0	6685.76	16100.19	1282046
NA18976_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23465985	0	7542.30	16890.03	2070918	0	7560.65	16882.47	2070922
NA18982_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	24933152	0	7198.16	15711.74	1444359	0	7216.84	15703.79	1444357
NA18982_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	19837647	0	7058.38	16206.09	1946318	0	7077.04	16198.54	1946308
NA18983_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	18454746	0	7204.85	15998.34	1002282	0	7223.00	15990.80	1002271
NA18983_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21067673	0	7543.89	17343.36	1687085	0	7560.00	17336.84	1687086
NA19036_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	28051778	0	6452.49	11868.18	1713560	0	6468.46	11860.19	1713557
NA19036_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25720563	0	6391.22	11797.91	1245878	0	6409.11	11788.93	1245875
NA19043_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20477235	0	6491.31	11800.74	1328726	0	6509.00	11791.67	1328712
NA19043_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	24995851	0	6251.47	11767.37	2104577	0	6268.11	11759.13	2104572
NA19087_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20273057	0	7390.33	16565.13	1099417	0	7408.31	16557.68	1099423
NA19087_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20257702	0	7060.14	15862.27	1164166	0	7078.96	15854.51	1164163
NA19159_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23083821	0	6621.09	12036.45	1309888	0	6638.77	12027.41	1309895
NA19159_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25837109	0	6052.93	11576.47	1219050	0	6070.50	11567.96	1219047
NA19185_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	19928794	0	6452.81	12048.91	1619536	0	6469.10	12040.79	1619521
NA19185_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	24731248	0	6569.32	12045.92	1669741	0	6585.73	12037.61	1669745
NA19240_mat_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	26376947	0	6384.74	11912.17	1409574	0	6401.70	11903.79	1409568
NA19240_pat_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	27477313	0	6439.10	11659.37	1633034	0	6455.64	11650.95	1633029
NA19338_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	29375892	0	6639.71	12033.55	2175709	0	6655.26	12025.61	2175708
NA19338_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	19633511	0	6541.42	12094.68	1748465	0	6558.23	12086.25	1748465
NA19391_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25736766	0	6533.75	11875.79	1400789	0	6550.76	11867.12	1400782
NA19391_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23427697	0	6572.24	11953.05	1452362	0	6589.26	11944.41	1452364
NA19443_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	24527407	0	6290.89	11742.62	1182570	0	6308.69	11733.81	1182552
NA19443_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	24615032	0	6221.84	11762.51	1284726	0	6240.28	11753.51	1284726
NA19468_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23335222	0	6284.53	11700.86	1077041	0	6302.62	11691.91	1077040
NA19468_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20785240	0	6461.04	11923.65	2000906	0	6478.53	11914.90	2000918
NA19682_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	19998768	0	6943.05	15609.18	994451	0	6962.08	15601.34	994445
NA19682_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21472597	0	7410.84	16953.51	1249340	0	7430.15	16945.62	1249330
NA19700_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25351227	0	6404.62	12328.90	1283399	0	6422.46	12320.35	1283405
NA19700_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	27430186	0	6347.60	12547.74	1200930	0	6368.38	12538.02	1200936
NA19776_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22514486	0	7444.66	16534.50	1448110	0	7461.62	16527.39	1448119
NA19776_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25919379	0	7193.57	15960.13	1701378	0	7212.32	15952.29	1701365
NA19835_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23302919	0	6412.27	12347.30	2126845	0	6429.38	12339.06	2126833
NA19835_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23649424	0	6598.66	12851.92	1728973	0	6615.76	12843.77	1728965
NA19909_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	19599255	0	6700.29	12444.41	1326103	0	6719.09	12435.10	1326114
NA19909_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22906896	0	6673.74	12702.73	1428801	0	6691.62	12694.05	1428807
NA20129_mat_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23889229	0	6914.75	13729.47	1228892	0	6931.24	13721.77	1228885
NA20129_pat_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	28938823	0	6424.93	12091.06	2066350	0	6441.79	12082.76	2066357
NA20282_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25292785	0	6627.31	13160.80	1055266	0	6644.97	13152.63	1055269
NA20282_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21834555	0	6394.69	12760.42	1696976	0	6410.90	12752.98	1696981
NA20346_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23582601	0	6513.99	12236.66	1157383	0	6532.96	12227.35	1157394
NA20346_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21227277	0	6776.53	13058.42	1261803	0	6792.48	13050.79	1261808
NA20503_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22813574	0	7238.90	15921.01	1022349	0	7256.26	15913.40	1022356
NA20503_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23284206	0	7257.13	16050.53	1051048	0	7276.02	16042.26	1051040
NA20752_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22313507	0	6889.36	15425.57	1203715	0	6908.28	15417.70	1203704
NA20752_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	26283755	0	7354.10	16196.09	1341334	0	7371.33	16188.80	1341344
NA20762_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22194442	0	6776.08	14764.92	1033840	0	6793.46	14757.18	1033840
NA20762_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21458842	0	7124.40	15994.53	1015779	0	7142.31	15986.72	1015770
NA20799_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21619299	0	6919.12	15095.93	1379055	0	6936.93	15088.33	1379052
NA20799_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22387650	0	7089.04	15526.10	1192328	0	7106.94	15518.52	1192343
NA20805_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	18819052	0	7215.54	15641.70	1051301	0	7233.66	15633.95	1051307
NA20805_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	27362533	0	7160.33	15806.38	994936	0	7177.88	15799.02	994919
NA20806_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25100868	0	6719.26	14727.43	1140581	0	6739.24	14718.81	1140583
NA20806_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	17597865	0	7466.55	16510.97	1040326	0	7485.58	16502.74	1040315
NA20809_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20723355	0	7141.52	15552.30	1123424	0	7160.61	15544.17	1123436
NA20809_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22481159	0	6540.33	15286.84	1075477	0	6558.43	15279.70	1075481
NA20827_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22383139	0	7131.88	15476.10	1211902	0	7150.41	15467.68	1211887
NA20827_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22249559	0	6903.34	14778.77	997754	0	6921.98	14770.23	997740
NA20850_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	18812830	0	7074.01	16004.70	3908601	0	7092.25	15997.14	3908600
NA20850_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	19579371	0	7216.60	15531.64	1110085	0	7235.10	15523.60	1110089
NA20870_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	22932663	0	7338.85	15680.01	935396	0	7356.89	15672.14	935402
NA20870_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21940722	0	7255.39	15708.86	1274651	0	7273.33	15701.18	1274640
NA20905_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20311137	0	7110.72	15637.52	1298775	0	7128.43	15630.03	1298774
NA20905_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	30705617	0	6973.70	15737.69	1033856	0	6991.74	15730.27	1033870
NA21093_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	26087627	0	7012.80	15220.66	2460042	0	7031.48	15212.64	2460040
NA21093_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23795896	0	7051.66	15754.48	3300910	0	7072.40	15745.82	3300898
NA21102_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	21165029	0	7373.07	16012.54	2433132	0	7392.13	16004.43	2433133
NA21102_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23280455	0	7215.09	15980.56	2082772	0	7233.39	15972.92	2082781
NA21106_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	29135459	0	7029.55	15670.73	1131218	0	7047.73	15663.12	1131232
NA21106_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	26207107	0	7268.63	15941.25	2791632	0	7289.25	15932.49	2791629
NA21110_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25597760	0	6683.56	15503.89	1096019	0	6700.55	15497.13	1096013
NA21110_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20562516	0	7428.18	16113.93	1686177	0	7446.37	16106.18	1686187
NA21144_hap1_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	23939394	0	7380.75	16207.71	2031835	0	7397.31	16200.71	2031831
NA21144_hap2_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25968267	0	7188.36	15829.44	1783407	0	7207.00	15821.54	1783418
NA21309_mat_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	20423900	0	6574.33	12527.90	1670835	0	6592.21	12519.22	1670837
NA21309_pat_hprc_r2_v1.0.1.merged.edit-distance.32.tp.paf	25581426	0	6566.08	12696.14	1646486	0	6583.07	12688.01	1646490
chm13v2.0_maskedY_rCRS.fa.PanSN.merged.edit-distance.32.tp.paf	190379230	0	7489.53	16255.34	13155292	0	7508.48	16247.28	13155284
hg002v1.1.mat_MT.PanSN.merged.edit-distance.32.tp.paf	20900737	0	7458.62	16534.68	2112511	0	7478.14	16526.47	2112506
hg002v1.1.pat.PanSN.merged.edit-distance.32.tp.paf	19118393	0	7119.07	15748.75	1322911	0	7138.22	15740.72	1322910
TOTAL	11012113684	0	6941.85	14852.63	15036851	0	6959.66	14844.93	15036847
